index_content,word,nature,content_type,index_word
1123,德性,n,neg,12
1123,太差,n,neg,13
1123,太差,n,neg,14
1124,不好,d,neg,0
1124,水流,n,neg,1
1125,买完,v,neg,0
1125,降价,n,neg,1
1126,感觉,n,neg,0
1126,假,a,neg,1
1127,装上去,v,neg,0
1127,漏水,n,neg,1
1128,星,n,neg,0
1128,不想,v,neg,1
1133,蜗牛,n,neg,0
1133,试,v,neg,1
1133,物流,n,neg,2
1139,真的,d,neg,0
1139,第一次,m,neg,1
1139,货,n,neg,2
1139,没到,v,neg,3
1139,师傅,nr,neg,4
1139,打电话,l,neg,5
1139,免费,vn,neg,6
1139,上门,ns,neg,7
1139,安装,v,neg,8
1139,货,n,neg,9
1139,装好,v,neg,10
1139,漏水,n,neg,11
1139,报修,v,neg,12
1139,电话,n,neg,13
1139,客服,n,neg,14
1139,告诉,v,neg,15
1139,报装,v,neg,16
1139,店家,n,neg,17
1139,泄漏,v,neg,18
1139,交易,n,neg,19
1139,信息,n,neg,20
1139,假装,n,neg,21
1139,工作人员,n,neg,22
1139,上门,ns,neg,23
1139,安装,v,neg,24
1139,送货,v,neg,25
1139,人员,n,neg,26
1139,泄露,v,neg,27
1139,信息,n,neg,28
1139,差,a,neg,29
1139,评,n,neg,30
1139,客服,n,neg,31
1139,告诉,v,neg,32
1139,泄漏,v,neg,33
1139,猴,ng,neg,34
1139,耍,v,neg,35
1139,告诉,v,neg,36
1139,放过,v,neg,37
1139,影响,vn,neg,38
1139,消费者,n,neg,39
1139,利益,n,neg,40
1139,差,a,neg,41
1139,评,n,neg,42
1139,差,a,neg,43
1139,评,n,neg,44
1139,差,a,neg,45
1139,评,n,neg,46
1140,安装,v,neg,0
1140,消费者,n,neg,1
1140,生命,vn,neg,2
1140,开玩笑,v,neg,3
1140,防电,j,neg,4
1140,墙,n,neg,5
1140,警示灯,n,neg,6
1140,师傅,nr,neg,7
1140,装好,v,neg,8
1140,灯,n,neg,9
1140,亮,v,neg,10
1140,我心,n,neg,11
1140,疑问,v,neg,12
1140,亮,v,neg,13
1140,师傅,nr,neg,14
1140,要亮,a,neg,15
1140,亮,v,neg,16
1140,防电,j,neg,17
1140,墙,n,neg,18
1140,工作,vn,neg,19
1140,亮,v,neg,20
1140,报修,v,neg,21
1140,障碍,n,neg,22
1140,遂,d,neg,23
1140,打消,v,neg,24
1140,疑虑,v,neg,25
1140,没看,v,neg,26
1140,说明书,n,neg,27
1140,两天,m,neg,28
1140,两次,m,neg,29
1140,热水,n,neg,30
1140,带电,v,neg,31
1140,报,n,neg,32
1140,维修,v,neg,33
1140,师傅,nr,neg,34
1140,灯,n,neg,35
1140,亮,v,neg,36
1140,电路,n,neg,37
1140,请,v,neg,38
1140,电工,n,neg,39
1140,检修,vn,neg,40
1140,发现,v,neg,41
1140,一楼,n,neg,42
1140,有个,r,neg,43
1140,电闸,n,neg,44
1140,烧,v,neg,45
1140,导致,v,neg,46
1140,线,n,neg,47
1140,带电,v,neg,48
1140,幸好,a,neg,49
1140,意外事故,n,neg,50
1140,安装,v,neg,51
1140,人员,n,neg,52
1140,专业,n,neg,53
1140,素质,n,neg,54
1140,太,d,neg,55
1140,低,a,neg,56
1140,犯,v,neg,57
1140,低级,b,neg,58
1140,错误,n,neg,59
1140,原谅,nr,neg,60
1140,差评,n,neg,61
1141,安装费,n,neg,0
1141,安装费,n,neg,1
1141,多元,m,neg,2
1141,安装费,n,neg,3
1141,售后,n,neg,4
1141,安装,v,neg,5
1141,质保,j,neg,6
1141,配件,n,neg,7
1141,用不上,l,neg,8
1141,得用,v,neg,9
1141,安装,v,neg,10
1141,人员,n,neg,11
1141,管件,n,neg,12
1141,配件,n,neg,13
1141,火气,n,neg,14
1141,差,a,neg,15
1141,评骂,v,neg,16
1141,没商量,l,neg,17
1142,差,a,neg,0
1142,评,n,neg,1
1142,安装,v,neg,2
1142,师傅,nr,neg,3
1142,技术,n,neg,4
1142,不行,v,neg,5
1142,乱打,v,neg,6
1142,孔,nr,neg,7
1142,损坏,v,neg,8
1142,墙里,s,neg,9
1142,埋,v,neg,10
1142,电线,n,neg,11
1142,弄,v,neg,12
1142,跳闸,v,neg,13
1142,确,d,neg,14
1142,没事,v,neg,15
1142,打孔,v,neg,16
1142,掉,v,neg,17
1142,灰,n,neg,18
1142,清理,a,neg,19
1142,想,v,neg,20
1142,小米,n,neg,21
1142,格力电器,nz,neg,22
1142,安装,v,neg,23
1142,清理,a,neg,24
1142,灰尘,n,neg,25
1142,安装,v,neg,26
1142,师傅,nr,neg,27
1142,清理,a,neg,28
1142,灰尘,n,neg,29
1142,差,a,neg,30
1142,评,n,neg,31
1143,差,a,neg,0
1143,评差,n,neg,1
1143,评差,n,neg,2
1143,评,v,neg,3
1143,找,v,neg,4
1143,售后,n,neg,5
1143,找,v,neg,6
1143,不到,v,neg,7
1143,服务,vn,neg,8
1143,客服,n,neg,9
1143,推,v,neg,10
1143,客服,n,neg,11
1143,客服,n,neg,12
1143,两天,m,neg,13
1143,电话,n,neg,14
1143,没人接,v,neg,15
1143,没人接,v,neg,16
1143,电话,n,neg,17
1143,服务,vn,neg,18
1143,送货,v,neg,19
1143,师傅,nr,neg,20
1143,打电话,l,neg,21
1143,孔启磊,nr,neg,22
1143,照片,n,neg,23
1143,电话,n,neg,24
1143,找到,v,neg,25
1143,电话,n,neg,26
1143,死活,v,neg,27
1143,接,v,neg,28
1143,服务,vn,neg,29
1143,推,v,neg,30
1143,找,v,neg,31
1143,没人接,v,neg,32
1143,电话,n,neg,33
1143,没人管,l,neg,34
1143,再也,d,neg,35
1143,东西,ns,neg,36
1143,服务,vn,neg,37
1143,买完,v,neg,38
1143,几天,m,neg,39
1143,降价,n,neg,40
1143,鬼扯,v,neg,41
1144,真的,d,neg,0
1144,第一次,m,neg,1
1144,差评,n,neg,2
1144,好不好,l,neg,3
1144,用先,d,neg,4
1144,售后,n,neg,5
1144,真的,d,neg,6
1144,太差,n,neg,7
1144,系统,n,neg,8
1144,太,d,neg,9
1144,完善,v,neg,10
1144,售后,n,neg,11
1144,电话,n,neg,12
1144,总占线,n,neg,13
1144,不通,a,neg,14
1144,微信,vn,neg,15
1144,预约,v,neg,16
1144,成功,a,neg,17
1144,半个,m,neg,18
1144,小时,n,neg,19
1144,自动,vn,neg,20
1144,取消,v,neg,21
1144,电话,n,neg,22
1144,通知,v,neg,23
1144,微信,vn,neg,24
1144,平台,n,neg,25
1144,通知,v,neg,26
1144,仔细,ad,neg,27
1144,广告,n,neg,28
1144,太,d,neg,29
1144,耽误,v,neg,30
1144,事,n,neg,31
1144,预约,v,neg,32
1144,时间,n,neg,33
1144,在家,r,neg,34
1144,傻,a,neg,35
1144,问,n,neg,36
1144,客服,n,neg,37
1144,半天,m,neg,38
1144,客服,n,neg,39
1144,不回话,l,neg,40
1144,刚刚,d,neg,41
1144,预约,v,neg,42
1144,一遍,m,neg,43
1144,取消,v,neg,44
1144,真的,d,neg,45
1144,退货,v,neg,46
1144,热水,n,neg,47
1144,摆设,v,neg,48
1145,差,a,neg,0
1145,评,n,neg,1
1145,装上去,v,neg,2
1145,遥控,vn,neg,3
1145,安装公司,nt,neg,4
1145,派,v,neg,5
1145,师傅,nr,neg,6
1145,没留,v,neg,7
1145,工号,n,neg,8
1145,实在,v,neg,9
1145,态度,n,neg,10
1145,差,a,neg,11
1145,坑,n,neg,12
1145,本来,t,neg,13
1145,水管,n,neg,14
1145,洞,n,neg,15
1145,预留,v,neg,16
1145,硬是,d,neg,17
1145,电钻,n,neg,18
1145,搞,v,neg,19
1145,收钱,v,neg,20
1145,压,v,neg,21
1145,下水管,n,neg,22
1145,发现,v,neg,23
1145,漏水,n,neg,24
1145,弄,v,neg,25
1145,死活,v,neg,26
1145,换,v,neg,27
1145,换该,v,neg,28
1145,钱,n,neg,29
1145,肯定,v,neg,30
1145,拽,v,neg,31
1145,拽,v,neg,32
1145,样子,n,neg,33
1145,大爷,n,neg,34
1145,服侍,v,neg,35
1145,下次,t,neg,36
1145,贵点,n,neg,37
1146,遥控器,n,neg,0
1146,遥控器,n,neg,1
1146,惹,v,neg,2
1146,一肚子火,l,neg,3
1146,安装,v,neg,4
1146,遥控器,n,neg,5
1146,打不开,v,neg,6
1146,客服,n,neg,7
1146,问,n,neg,8
1146,遥控器,n,neg,9
1146,坏,a,neg,10
1146,客服,n,neg,11
1146,售后,n,neg,12
1146,维修,v,neg,13
1146,售后,n,neg,14
1146,打电话,l,neg,15
1146,遥控器,n,neg,16
1146,附带,n,neg,17
1146,物品,n,neg,18
1146,遥控器,n,neg,19
1146,客服,n,neg,20
1146,明白,nr,neg,21
1146,答应,v,neg,22
1146,维修,v,neg,23
1146,失望,v,neg,24
1146,购物,n,neg,25
1146,第一次,m,neg,26
1146,差,a,neg,27
1146,评,n,neg,28
1146,写,v,neg,29
1146,字,n,neg,30
1147,玩意,n,neg,0
1147,安装,v,neg,1
1147,零件,mq,neg,2
1147,收,v,neg,3
1147,网上,s,neg,4
1147,记录,n,neg,5
1147,事,n,neg,6
1147,保障,v,neg,7
1147,零件,mq,neg,8
1147,详细,ad,neg,9
1147,价格,n,neg,10
1147,网上,s,neg,11
1147,公布,v,neg,12
1147,欺,vn,neg,13
1147,不让,v,neg,14
1147,消费者,n,neg,15
1147,漏洞,n,neg,16
1147,导致,v,neg,17
1147,一刻,m,neg,18
1147,安装,v,neg,19
1147,人员,n,neg,20
1147,吵架,v,neg,21
1147,名牌,n,neg,22
1147,售后,n,neg,23
1147,玩,v,neg,24
1147,差,a,neg,25
1147,评,n,neg,26
1147,官方,n,neg,27
1147,答案,n,neg,28
1147,忽悠,z,neg,29
1147,消费者,n,neg,30
1147,建设性,n,neg,31
1147,改变,v,neg,32
1148,产品,n,neg,0
1148,安装,v,neg,1
1148,过程,n,neg,2
1148,中太,ns,neg,3
1148,坑人,n,neg,4
1148,承重墙,nr,neg,5
1148,要加,v,neg,6
1148,架子,n,neg,7
1148,收费,n,neg,8
1148,墙砖,n,neg,9
1148,强度,n,neg,10
1148,打孔,v,neg,11
1148,损伤,v,neg,12
1148,钻头,n,neg,13
1148,孔,nr,neg,14
1148,收费,n,neg,15
1148,钱,n,neg,16
1148,安装,v,neg,17
1148,花洒,nr,neg,18
1148,浴室柜,i,neg,19
1148,安装,v,neg,20
1148,师傅,nr,neg,21
1148,墙上,s,neg,22
1148,打孔,v,neg,23
1148,轻松,a,neg,24
1148,收费,n,neg,25
1148,询问,v,neg,26
1148,师傅,nr,neg,27
1148,没听说过,l,neg,28
1148,打孔,v,neg,29
1148,收费,n,neg,30
1148,个差,n,neg,31
1148,评,v,neg,32
1148,希望,v,neg,33
1148,上当,v,neg,34
1149,差,a,neg,0
1149,评,n,neg,1
1149,特级,b,neg,2
1149,差,a,neg,3
1149,评,n,neg,4
1149,说好,v,neg,5
1149,免费,vn,neg,6
1149,安装,v,neg,7
1149,收费,n,neg,8
1149,请,v,neg,9
1149,电工,n,neg,10
1149,说好,v,neg,11
1149,回访,v,neg,12
1149,接到,v,neg,13
1149,电话,n,neg,14
1149,安排,v,neg,15
1149,安装,v,neg,16
1149,师,ng,neg,17
1149,询问,v,neg,18
1149,情况,n,neg,19
1149,免费,vn,neg,20
1149,安装,v,neg,21
1149,挂到,v,neg,22
1149,墙上,s,neg,23
1149,通电,j,neg,24
1149,试,v,neg,25
1149,水,n,neg,26
1149,购置,v,neg,27
1149,品牌,n,neg,28
1149,星期,t,neg,29
1149,没法,v,neg,30
1149,超级,b,neg,31
1149,差评,n,neg,32
1150,最差,a,neg,0
1150,购物,n,neg,1
1150,物流,n,neg,2
1150,发,v,neg,3
1150,多天,m,neg,4
1150,一个月,m,neg,5
1150,到货,v,neg,6
1150,可气,a,neg,7
1150,安装,v,neg,8
1150,安装,v,neg,9
1150,免费,vn,neg,10
1150,两根,m,neg,11
1150,两个,m,neg,12
1150,三通,nz,neg,13
1150,材料费,n,neg,14
1150,不能自己,i,neg,15
1150,材料,n,neg,16
1150,算下来,l,neg,17
1150,找,v,neg,18
1150,装,v,neg,19
1150,贵上,n,neg,20
1150,一倍,m,neg,21
1150,不装,v,neg,22
1150,二维码,n,neg,23
1150,扫,v,neg,24
1150,想想,v,neg,25
1150,算是,v,neg,26
1150,任务量,n,neg,27
1150,鄙视,v,neg,28
1150,差,a,neg,29
1150,评,n,neg,30
1151,一分,m,neg,0
1151,不给,v,neg,1
1151,鬼,n,neg,2
1151,安装,v,neg,3
1151,人员,n,neg,4
1151,服务态度,n,neg,5
1151,差,a,neg,6
1151,说好,v,neg,7
1151,包,v,neg,8
1151,安装,v,neg,9
1151,收,v,neg,10
1151,材料,n,neg,11
1151,辅助,vn,neg,12
1151,费,v,neg,13
1151,管子,n,neg,14
1151,多长,n,neg,15
1151,当天,t,neg,16
1151,有事,r,neg,17
1151,就让,v,neg,18
1151,爸,n,neg,19
1151,安装,v,neg,20
1151,人员,n,neg,21
1151,弄完,v,neg,22
1151,电话,n,neg,23
1151,好评,v,neg,24
1151,不上,v,neg,25
1151,爸,n,neg,26
1151,非要,d,neg,27
1151,差评,n,neg,28
1151,弄,v,neg,29
1151,弄,v,neg,30
1152,安装,v,neg,0
1152,师傅,nr,neg,1
1152,太,d,neg,2
1152,不告,n,neg,3
1152,收费,n,neg,4
1152,标准,n,neg,5
1152,额外,b,neg,6
1152,收,v,neg,7
1152,费用,n,neg,8
1152,预约,v,neg,9
1152,时,ng,neg,10
1152,现场,n,neg,11
1152,装好,v,neg,12
1152,收钱,v,neg,13
1152,安装公司,nt,neg,14
1152,喊,v,neg,15
1152,拆,v,neg,16
1152,走,v,neg,17
1152,纵容,n,neg,18
1152,员工,n,neg,19
1152,操作,v,neg,20
1152,伤心,n,neg,21
1152,差,a,neg,22
1152,评差,n,neg,23
1152,评差,n,neg,24
1152,评,v,neg,25
1153,一点,m,neg,0
1153,理想,n,neg,1
1153,安装,v,neg,2
1153,混,n,neg,3
1153,水阀,n,neg,4
1153,坏,a,neg,5
1153,漏水,n,neg,6
1153,服务,vn,neg,7
1153,关门,n,neg,8
1153,算了,v,neg,9
1153,老人,n,neg,10
1153,在家,r,neg,11
1153,先买,v,neg,12
1153,混,n,neg,13
1153,水阀,n,neg,14
1153,说用,v,neg,15
1153,安,an,neg,16
1153,安装,v,neg,17
1153,配套,a,neg,18
1153,收,v,neg,19
1153,老人家,n,neg,20
1153,一百,m,neg,21
1153,欺骗,v,neg,22
1153,老人家,n,neg,23
1153,一肚子,m,neg,24
1153,火,n,neg,25
1153,差,a,neg,26
1153,评,n,neg,27
1153,差,n,neg,28
1153,一颗,m,neg,29
1153,星,n,neg,30
1153,不想,v,neg,31
1154,设计,vn,neg,0
1154,水压,n,neg,1
1154,减,v,neg,2
1154,水小,n,neg,3
1154,跟鬼,v,neg,4
1154,洗,v,neg,5
1154,热水澡,n,neg,6
1154,洗,v,neg,7
1154,真,d,neg,8
1154,他么,r,neg,9
1154,揪心,a,neg,10
1154,装,v,neg,11
1154,水变,n,neg,12
1154,洗,v,neg,13
1154,冷水,n,neg,14
1154,舒坦,a,neg,15
1154,大差,n,neg,16
1154,评,v,neg,17
1154,好评,v,neg,18
1154,设计,vn,neg,19
1154,楼,n,neg,20
1154,估计,v,neg,21
1154,水,n,neg,22
1154,出不来,v,neg,23
1155,差,a,neg,0
1155,评,n,neg,1
1155,三角,m,neg,2
1155,阀,n,neg,3
1155,配件,n,neg,4
1155,送,v,neg,5
1155,配套,a,neg,6
1155,螺丝,n,neg,7
1155,花钱买,ns,neg,8
1156,行,zg,neg,0
1156,东西,ns,neg,1
1156,安装,v,neg,2
1156,东西,ns,neg,3
1156,太贵,nr,neg,4
1156,差,a,neg,5
1156,评,n,neg,6
1157,差,a,neg,0
1157,评,n,neg,1
1157,特差,n,neg,2
1157,评,v,neg,3
1157,星,n,neg,4
1157,不想,v,neg,5
1157,安装,v,neg,6
1157,师傅,nr,neg,7
1157,哪的,r,neg,8
1157,加钱,v,neg,9
1157,安装,v,neg,10
1157,态度恶劣,n,neg,11
1157,安装,v,neg,12
1157,质量,n,neg,13
1157,特别,d,neg,14
1157,差,a,neg,15
1157,增加,v,neg,16
1157,管件,n,neg,17
1157,墙体,n,neg,18
1157,固定,a,neg,19
1157,客服,n,neg,20
1157,差,a,neg,21
1157,评,n,neg,22
1157,服务态度,n,neg,23
1157,差,a,neg,24
1158,半个,m,neg,0
1158,月,m,neg,1
1158,坏,a,neg,2
1158,烧,v,neg,3
1158,小时,n,neg,4
1158,度,zg,neg,5
1158,售,v,neg,6
1158,给换,v,neg,7
1158,电路板,n,neg,8
1158,想不通,l,neg,9
1158,新,a,neg,10
1158,东西,ns,neg,11
1158,几天,m,neg,12
1158,坏,a,neg,13
1158,真不知道,i,neg,14
1158,差,a,neg,15
1158,评,n,neg,16
1159,说好,v,neg,0
1159,两天,m,neg,1
1159,之内,f,neg,2
1159,安装,v,neg,3
1159,人员,n,neg,4
1159,打电话,l,neg,5
1159,安装,v,neg,6
1159,第三天,m,neg,7
1159,电话,n,neg,8
1159,差,a,neg,9
1159,评,n,neg,10
1160,差,a,neg,0
1160,评,n,neg,1
1160,安装,v,neg,2
1160,师傅,nr,neg,3
1160,水管,n,neg,4
1160,螺丝,n,neg,5
1160,口,q,neg,6
1160,弄坏了,i,neg,7
1160,水,n,neg,8
1160,墙里,s,neg,9
1160,渗出来,v,neg,10
1160,墙砖,n,neg,11
1160,得换,v,neg,12
1161,差,a,neg,0
1161,评,n,neg,1
1161,买回来,l,neg,2
1161,装上,n,neg,3
1161,漏水,n,neg,4
1161,退货,v,neg,5
1161,第一次,m,neg,6
1161,失望,v,neg,7
1161,产品,n,neg,8
1162,差评,n,neg,0
1162,快递,v,neg,1
1162,约,d,neg,2
1162,送货,v,neg,3
1162,时间,n,neg,4
1162,丢,v,neg,5
1162,旁边,f,neg,6
1162,跑,v,neg,7
1163,服务,vn,neg,0
1163,差,a,neg,1
1163,评,n,neg,2
1163,购物,n,neg,3
1163,体验,n,neg,4
1163,太,d,neg,5
1163,差,a,neg,6
1164,差,a,neg,0
1164,评,n,neg,1
1164,安装,v,neg,2
1164,包,v,neg,3
1164,材料,n,neg,4
1164,包,v,neg,5
1164,安装,v,neg,6
1165,差,a,neg,0
1165,评,n,neg,1
1165,安装,v,neg,2
1165,人员,n,neg,3
1165,漏装,v,neg,4
1165,混,n,neg,5
1165,水阀,n,neg,6
1166,恶心,n,neg,0
1166,购物,n,neg,1
1166,体验,n,neg,2
1166,没给,v,neg,3
1166,安装,v,neg,4
1166,客服,n,neg,5
1166,电话,n,neg,6
1166,解决不了,v,neg,7
1166,家电,j,neg,8
1166,选择,v,neg,9
1166,大热天,n,neg,10
1166,闹心,v,neg,11
1166,受过,v,neg,12
1166,遗臭万年,i,neg,13
1168,商品,n,neg,0
1168,服务,vn,neg,1
1168,不好,d,neg,2
1168,失望,v,neg,3
1168,实在,v,neg,4
1168,太,d,neg,5
1168,差,a,neg,6
1168,没话说,l,neg,7
1169,安装费,n,neg,0
1169,贵,a,neg,1
1169,条管,n,neg,2
1169,接头,v,neg,3
1169,收,v,neg,4
1169,收费,n,neg,5
1169,标准,n,neg,6
1169,很贵,a,neg,7
1169,分,v,neg,8
1169,站点,n,neg,9
1169,售后,n,neg,10
1169,客服,n,neg,11
1169,人员,n,neg,12
1169,态度恶劣,n,neg,13
1169,一点,m,neg,14
1169,配送,v,neg,15
1169,家里,s,neg,16
1169,电梯,n,neg,17
1169,配送,v,neg,18
1169,师傅,nr,neg,19
1169,背上,f,neg,20
1169,楼,n,neg,21
1169,辛苦,a,neg,22
1169,想想,v,neg,23
1169,不爽,a,neg,24
1169,售后服务,l,neg,25
1169,预约,v,neg,26
1169,安装,v,neg,27
1169,我个,r,neg,28
1169,电话,n,neg,29
1169,客服,n,neg,30
1169,人员,n,neg,31
1169,安装,v,neg,32
1169,装,v,neg,33
1169,囖,zg,neg,34
1169,装,v,neg,35
1169,囖,yg,neg,36
1169,感觉,n,neg,37
1169,舒服,a,neg,38
1170,配件,n,neg,0
1170,太贵,nr,neg,1
1171,太,d,neg,0
1171,坑人,n,neg,1
1171,安装,v,neg,2
1171,管件,n,neg,3
1171,太贵,nr,neg,4
1171,价格,n,neg,5
1171,瞎,v,neg,6
1171,收费,n,neg,7
1171,挂,v,neg,8
1171,墙,n,neg,9
1171,架子,n,neg,10
1171,塑料,n,neg,11
1171,弯头,v,neg,12
1171,安装,v,neg,13
1171,破,v,neg,14
1171,管件,n,neg,15
1171,收,v,neg,16
1171,收费,n,neg,17
1171,真,d,neg,18
1172,安装,v,neg,0
1172,人员,n,neg,1
1172,收费,n,neg,2
1172,投诉,v,neg,3
1172,投诉,v,neg,4
1172,生气,n,neg,5
1172,差,a,neg,6
1172,评,n,neg,7
1173,安装,v,neg,0
1173,师傅,nr,neg,1
1173,两个,m,neg,2
1173,服务态度,n,neg,3
1173,实在,v,neg,4
1173,太差,n,neg,5
1173,挑三拣四,i,neg,6
1176,漏水,n,neg,0
1177,安装,v,neg,0
1177,水平,n,neg,1
1177,差,a,neg,2
1178,建议,n,neg,0
1178,产品,n,neg,1
1178,欺骗,v,neg,2
1178,特强,nr,neg,3
1178,质量,n,neg,4
1178,先,d,neg,5
1178,安装,v,neg,6
1178,一块,m,neg,7
1178,拐弯抹角,i,neg,8
1178,骗钱,n,neg,9
1179,发票,n,neg,0
1179,打电话,l,neg,1
1179,打电话,l,neg,2
1179,没人接,v,neg,3
1179,商城,ns,neg,4
1179,服务,vn,neg,5
1179,太,d,neg,6
1179,差,a,neg,7
1179,退货,v,neg,8
1180,服务,vn,neg,0
1180,极差,n,neg,1
1180,安装,v,neg,2
1180,安排,v,neg,3
1180,年后,t,neg,4
1180,最少,d,neg,5
1180,天,q,neg,6
1180,时间,n,neg,7
1180,真的,d,neg,8
1180,太,d,neg,9
1180,垃圾,n,neg,10
1180,推卸,v,neg,11
1180,责任,n,neg,12
1180,差,a,neg,13
1180,评,n,neg,14
1180,退货,v,neg,15
1181,差,a,neg,0
1181,到货,v,neg,1
1181,速度慢,n,neg,2
1181,迟迟,d,neg,3
1181,未,d,neg,4
1181,安排,v,neg,5
1181,人员,n,neg,6
1181,安装,v,neg,7
1182,产品,n,neg,0
1182,几天,m,neg,1
1182,快递,v,neg,2
1182,员,zg,neg,3
1182,送货,v,neg,4
1182,送到,v,neg,5
1182,家里,s,neg,6
1182,安装,v,neg,7
1182,须要,v,neg,8
1182,没用,v,neg,9
1182,多长,n,neg,10
1182,收,v,neg,11
1182,爸妈,n,neg,12
1182,安装费,n,neg,13
1182,不合理,n,neg,14
1182,写,v,neg,15
1182,安装,v,neg,16
1182,免费,vn,neg,17
1182,地方,n,neg,18
1182,变,v,neg,19
1183,加热,v,neg,0
1183,速度,n,neg,1
1183,太慢,a,neg,2
1183,小时,n,neg,3
1183,从度,d,neg,4
1183,变到,v,neg,5
1183,度,q,neg,6
1183,洗,v,neg,7
1183,澡,n,neg,8
1183,至少,d,neg,9
1183,加热,v,neg,10
1183,小时,n,neg,11
1183,怀疑,v,neg,12
1183,质量,n,neg,13
1183,好评,v,neg,14
1183,水军,n,neg,15
1184,升温,v,neg,0
1184,较慢,a,neg,1
1184,安装费,n,neg,2
1184,贵,a,neg,3
1184,离谱,n,neg,4
1184,几个,m,neg,5
1184,螺丝,n,neg,6
1184,一米,m,neg,7
1184,管子,n,neg,8
1184,安装费,n,neg,9
1184,坑人,n,neg,10
1184,点,q,neg,11
1184,材料,n,neg,12
1184,买超,v,neg,13
1184,回访,v,neg,14
1184,扯淡,v,neg,15
1185,早,a,neg,0
1185,两天,m,neg,1
1185,回老家,n,neg,2
1185,搬,v,neg,3
1185,新房,n,neg,4
1185,请客,v,neg,5
1185,新装,n,neg,6
1185,热水,n,neg,7
1185,压根,n,neg,8
1185,从度,d,neg,9
1185,烧到,v,neg,10
1185,度用,v,neg,11
1185,时间,n,neg,12
1185,小时,n,neg,13
1185,温度,n,neg,14
1185,度,q,neg,15
1185,连续,a,neg,16
1185,两个,m,neg,17
1185,洗澡,v,neg,18
1185,水温,n,neg,19
1185,降到,v,neg,20
1185,度,zg,neg,21
1185,洗,v,neg,22
1185,热水澡,n,neg,23
1185,反正,d,neg,24
1185,一夜,m,neg,25
1185,没睡,v,neg,26
1185,希望,v,neg,27
1185,能派,n,neg,28
1185,师傅,nr,neg,29
1187,烧水,n,neg,0
1187,太慢,a,neg,1
1187,烧,v,neg,2
1187,一缸水,n,neg,3
1187,三四个,m,neg,4
1187,小时,n,neg,5
1187,慢慢,d,neg,6
1188,后悔,v,neg,0
1188,水,n,neg,1
1188,温度,n,neg,2
1188,烧,v,neg,3
1188,两,m,neg,4
1188,小时,n,neg,5
1188,才度,n,neg,6
1188,烧,v,neg,7
1188,小时,n,neg,8
1188,多度,m,neg,9
1188,两个,m,neg,10
1188,第三个,m,neg,11
1188,冲到,v,neg,12
1188,一半,m,neg,13
1188,浑身,n,neg,14
1188,泡沫,n,neg,15
1188,热水,n,neg,16
1188,建议,n,neg,17
1188,这款,r,neg,18
1188,烧水,n,neg,19
1188,太,d,neg,20
1188,漫,v,neg,21
1188,瓦,n,neg,22
1188,功率,n,neg,23
1188,真心,d,neg,24
1188,不行,v,neg,25
1189,今日,t,neg,0
1189,收到,v,neg,1
1189,货,n,neg,2
1189,七八天,m,neg,3
1189,力,n,neg,4
1189,装,v,neg,5
1189,花钱买,ns,neg,6
1189,零件,mq,neg,7
1189,配件,n,neg,8
1189,有点儿,r,neg,9
1189,太,d,neg,10
1189,家电,j,neg,11
1189,厂商,n,neg,12
1189,送货上门,l,neg,13
1189,包装,v,neg,14
1191,这帮,mq,neg,0
1191,朋友,n,neg,1
1191,售后,n,neg,2
1191,安装,v,neg,3
1191,太,d,neg,4
1191,失望,v,neg,5
1191,明明,t,neg,6
1191,备,v,neg,7
1191,两条,m,neg,8
1191,进水管,n,neg,9
1191,不用,v,neg,10
1191,售后,n,neg,11
1191,师傅,nr,neg,12
1191,非的,d,neg,13
1191,年轻人,n,neg,14
1191,在家,r,neg,15
1191,老人家,n,neg,16
1191,强烈推荐,i,neg,17
1191,两条,m,neg,18
1191,进水管,n,neg,19
1191,两条,m,neg,20
1191,才块,n,neg,21
1191,名副其实,i,neg,22
1191,超,v,neg,23
1191,坑,n,neg,24
1191,搞,v,neg,25
1191,难,a,neg,26
1191,做,v,neg,27
1191,本来,t,neg,28
1191,实体店,n,neg,29
1191,店,n,neg,30
1191,产品,n,neg,31
1191,推给,v,neg,32
1191,希望,v,neg,33
1191,在线,b,neg,34
1191,满意,v,neg,35
1191,答复,v,neg,36
1192,装,v,neg,0
1192,试,v,neg,1
1192,热水,n,neg,2
1192,一会儿,m,neg,3
1192,烫,v,neg,4
1192,要死,v,neg,5
1192,一会儿,m,neg,6
1192,源源不断,i,neg,7
1192,凉水,n,neg,8
1192,感觉,n,neg,9
1192,受不了,l,neg,10
1192,建议,n,neg,11
1192,购买,v,neg,12
1192,款,m,neg,13
1193,师傅,nr,neg,0
1193,完全安装,nz,neg,1
1193,打电话,l,neg,2
1193,不接,v,neg,3
1193,事实,n,neg,4
1193,求,v,neg,5
1193,差,a,neg,6
1193,评,n,neg,7
1194,装,v,neg,0
1194,县城,n,neg,1
1194,拉,v,neg,2
1194,货,n,neg,3
1194,回老家,n,neg,4
1194,成交,v,neg,5
1194,到货,v,neg,6
1194,天,q,neg,7
1194,差,a,neg,8
1194,评,n,neg,9
1195,烧水,n,neg,0
1195,速度,n,neg,1
1195,超慢,v,neg,2
1195,一家人,n,neg,3
1195,回来,v,neg,4
1195,洗澡,v,neg,5
1195,很久,m,neg,6
1195,值得,v,neg,7
1196,满意,v,neg,0
1196,发票,n,neg,1
1196,售后,n,neg,2
